Date,Close,High,P_H,Low,P_L,Signal,gld_returns,strategy_returns
2017-08-10,122.209999,122.440002,122.58170783769856,122.029999,121.51477061348297,0,,
2017-08-11,122.790001,122.830002,122.74705466281198,122.029999,121.6708632989874,-1,0.004745945542475649,0.0
2017-08-14,121.919998,122.239998,122.50440566821716,121.68,121.4396450380618,0,-0.0070852919041836104,0.0070852919041836104
2017-08-15,120.980003,121.230003,121.153842350781,120.580002,120.09105493743678,-1,-0.007709932869257474,-0.0
2017-08-16,121.870003,122.059998,121.24046155150266,120.660004,120.16458473115652,-1,0.007356587683338134,-0.007356587683338134
2017-08-17,122.489998,122.610001,122.83316463021768,121.760002,121.76411199820043,1,0.005087347047985302,-0.005087347047985302
2017-08-18,122.300003,123.540001,123.88566178286062,122.0,122.81254514550484,1,-0.0015511062380783036,-0.0015511062380783036
2017-08-21,122.760002,122.980003,123.06408598846208,122.5,121.98916291431094,0,0.0037612345765845046,0.0037612345765845046
2017-08-22,122.209999,122.559998,123.09578827828896,121.849998,122.0221532644943,1,-0.00448031110328595,-0.0
2017-08-23,122.669998,122.690002,123.13215239425725,122.309998,122.0381540773549,0,0.003764004613076022,0.003764004613076022
2017-08-24,122.290001,122.639999,122.93814473346904,122.129997,121.84226125321796,0,-0.003097717503835029,-0.0
2017-08-25,122.739998,123.019997,123.3269269970544,121.290001,122.21846225434764,1,0.0036797530159475844,0.0
2017-08-28,124.690002,124.730003,123.87262915942098,123.330002,122.774568418359,-1,0.01588727417121194,0.01588727417121194
2017-08-29,124.419998,125.870003,126.32530607779248,124.050003,125.22752973966487,1,-0.0021654021627171005,0.0021654021627171005
2017-08-30,124.360001,124.620003,124.840566848124,124.160004,123.75592380768306,0,-0.0004822134782546117,-0.0004822134782546117
2017-08-31,125.82,125.839996,125.13819991923428,124.550003,124.0365833258148,-1,0.011740101224347876,0.0
2017-09-01,126.059998,126.169998,126.54264312604226,125.120003,125.4484889773788,1,0.001907470990303528,-0.001907470990303528
2017-09-05,127.459999,127.779999,127.18475635897742,126.57,126.07557226378488,-1,0.011105830733076916,0.011105830733076916
2017-09-06,126.809998,127.440002,127.87619374993884,126.550003,126.76387760951908,1,-0.005099646988071971,0.005099646988071971
2017-09-07,128.130005,128.320007,128.12158694944856,127.389999,126.98568160755192,-1,0.01040932908144998,0.01040932908144998
2017-09-08,127.970001,128.300003,128.7634869450952,127.589996,127.6317559160394,1,-0.0012487629263732147,0.0012487629263732147
2017-09-11,126.190002,126.940002,127.2879784564764,126.050003,126.17305352209053,1,-0.013909502118390926,-0.013909502118390926
2017-09-12,126.559998,126.589996,126.63702444071774,125.940002,125.4966463924802,0,0.002932054791472183,0.002932054791472183
2017-09-13,125.610001,126.449997,126.97968621721697,125.5,125.85508462399468,1,-0.00750629752696419,-0.0
2017-09-14,126.160004,126.440002,126.22149245145424,125.620003,125.10295948113372,-1,0.0043786561230900745,0.0043786561230900745
2017-09-15,125.529999,125.989998,126.54847914458978,125.410004,125.42927152802986,1,-0.0049936983197939044,0.0049936983197939044
2017-09-18,124.360001,124.760002,125.2596494238419,123.970001,124.15233758193048,1,-0.009320465301684622,-0.009320465301684622
2017-09-19,124.620003,124.650002,125.0666976022142,124.029999,123.95297591838568,0,0.0020907204720912453,0.0020907204720912453
2017-09-20,123.620003,125.059998,125.21952976169467,123.150002,124.1371037834401,1,-0.008024393965068377,-0.0
2017-09-21,122.68,123.07,123.08233854279388,122.489998,122.03128200848172,0,-0.0076039716646827404,-0.0076039716646827404
2017-09-22,123.239998,123.389999,123.58090031372198,122.93,122.52133700051392,0,0.004564704923377905,0.0
2017-09-25,124.529999,124.660004,123.2840000523537,122.709999,122.25268909020932,-1,0.010467389004663818,0.0
2017-09-26,123.139999,123.809998,124.0605142811566,122.900002,123.03228322235348,1,-0.011161969093085755,0.011161969093085755
2017-09-27,121.980003,122.510002,122.56454307982736,121.879997,121.5224446450984,0,-0.009420139754914292,-0.009420139754914292
2017-09-28,122.209999,122.480003,122.60079422332468,121.830002,121.54217111926356,0,0.0018855221703839575,0.0
2017-09-29,121.580002,122.300003,122.8089857096015,121.550003,121.76944573222184,1,-0.005155036454913997,-0.0
2017-10-02,120.769997,121.339996,121.67606738325908,120.739998,120.6503032770328,0,-0.00666232099584918,-0.00666232099584918
2017-10-03,120.830002,121.099998,121.24371265307596,120.699997,120.21831430679232,0,0.0004968535355680537,0.0
2017-10-04,121.169998,121.269997,121.71954131836944,120.709999,120.69836700422078,0,0.0028138375765318635,0.0
2017-10-05,120.519997,121.239998,121.63768327416297,120.400002,120.62681629058348,1,-0.005364372457941302,-0.0
2017-10-06,121.089996,121.209999,120.76047496804004,119.779999,119.7519839171264,-1,0.0047294972966187565,0.0047294972966187565
2017-10-09,122.080002,122.110001,122.14864110349666,121.550003,121.12716893306178,0,0.008175786875077584,-0.008175786875077584
2017-10-10,122.400002,122.970001,123.10240143839752,122.360001,122.0781838486578,0,0.0026212319360874314,0.0
2017-10-11,122.790001,122.879997,123.06728612184658,122.029999,122.0231251538239,0,0.003186266287806161,0.0
2017-10-12,122.889999,123.040001,123.35783583680384,122.5,122.30003623038674,0,0.00081438227205477,0.0
2017-10-13,123.82,123.860001,124.18743566954272,123.339996,123.11556983769606,0,0.0075677517093966085,0.0
2017-10-16,122.970001,123.970001,124.32765499361236,122.57,123.2724943759139,1,-0.006864795671135515,-0.0
2017-10-17,122.129997,122.32,122.55398889831076,121.730003,121.50890276932756,0,-0.006830966846946618,-0.006830966846946618
2017-10-18,121.669998,121.940002,122.27036159504104,121.550003,121.2147480385601,0,-0.003766470247272613,-0.0
2017-10-19,122.389999,122.550003,122.74728894372258,122.110001,121.6880555679606,0,0.005917654408114537,0.0
2017-10-20,121.610001,121.980003,122.18895134252458,121.389999,121.15363512845376,0,-0.006373053406103946,-0.0
2017-10-23,121.800003,121.900002,121.51138365011973,120.959999,120.46500619516073,-1,0.0015623879486688086,0.0
2017-10-24,121.330002,121.709999,121.79852291024358,120.980003,120.75003164590724,0,-0.0038587930084041933,0.0038587930084041933
2017-10-25,121.349998,121.589996,121.8382775217076,120.839996,120.79441935455684,0,0.00016480672274288288,0.0
2017-10-26,120.330002,121.160004,121.67770237494268,120.220001,120.64736840960823,1,-0.008405405989376336,-0.0
2017-10-27,120.900002,120.989998,120.8992757778126,120.209999,119.87660710327484,-1,0.004736973244627851,0.004736973244627851
2017-10-30,121.129997,121.470001,120.88332836903088,120.379997,119.88046672392578,-1,0.0019023572886294193,-0.0019023572886294193
2017-10-31,120.669998,120.839996,121.3167506009432,120.379997,120.31097514601431,0,-0.003797564694069888,0.003797564694069888
2017-11-01,121.110001,121.550003,121.49214286182767,120.839996,120.47047564132224,-1,0.003646333034661886,0.0
2017-11-02,121.190002,121.959999,121.79187779377604,121.050003,120.77426695802018,-1,0.000660564770369465,-0.000660564770369465
2017-11-03,120.620003,121.43,121.8603284330632,120.18,120.83655539668666,1,-0.004703350033775977,0.004703350033775977
2017-11-06,121.650002,121.849998,121.23537856461112,120.68,120.20528671754708,-1,0.00853920555780463,0.00853920555780463
2017-11-07,121.209999,121.559998,122.0233688215234,120.779999,120.9841201692422,1,-0.0036169584279990286,0.0036169584279990286
2017-11-08,121.629997,122.25,122.47287344404174,121.589996,121.409596431887,0,0.0034650441668595544,0.0034650441668595544
2017-11-09,122.129997,122.410004,122.37379885989073,121.730003,121.30637790183464,-1,0.004110828022136692,0.0
2017-11-10,121.129997,122.110001,122.49046321946282,120.940002,121.46570265824764,1,-0.008187996598411407,0.008187996598411407
2017-11-13,121.309998,121.550003,121.95993703240497,121.269997,120.911845156505,0,0.0014860150619833146,0.0014860150619833146
2017-11-14,121.559998,121.910004,121.42525726359356,120.769997,120.38904196785784,-1,0.002060835909007297,0.0
2017-11-15,121.410004,122.360001,122.65293947572373,121.25,121.60515864766484,1,-0.0012339092009526764,0.0012339092009526764
2017-11-16,121.400002,121.709999,121.96356929831718,121.290001,120.9183903086548,0,-8.238200865229306e-05,-8.238200865229306e-05
2017-11-17,122.860001,123.169998,122.67827103925666,121.949997,121.620022897774,-1,0.01202635070796787,0.0
2017-11-20,121.309998,122.410004,122.80088974907731,121.040001,121.7529724181596,1,-0.012616009990102484,0.012616009990102484
2017-11-21,121.510002,122.0,122.2128310617053,121.5,121.13727415195568,0,0.0016487017005804017,0.0016487017005804017
2017-11-22,122.629997,122.949997,122.81288480723454,122.169998,121.72517581508464,-1,0.009217307065800151,0.0
2017-11-24,122.32,122.610001,122.86239942915408,122.220001,121.81036089323035,0,-0.0025279051421652765,0.0025279051421652765
2017-11-27,122.830002,123.330002,123.78885621157352,122.669998,122.71355840729125,1,0.004169408109875761,0.0
2017-11-28,122.809998,123.169998,123.56716269261976,122.529999,122.50504358475092,0,-0.00016285923369108168,-0.00016285923369108168
2017-11-29,122.040001,122.330002,122.75691035217991,121.739998,121.7095090706817,0,-0.006269823406397146,-0.0
2017-11-30,121.099998,121.699997,121.98474796723686,120.639999,120.92889829745472,1,-0.007702417177135268,-0.0
2017-12-01,121.589996,122.43,121.49947465256962,120.739998,120.43067986078354,-1,0.004046226326114288,0.004046226326114288
2017-12-04,121.18,121.199997,121.68538023911805,120.839996,120.62778830499704,0,-0.003371955041432839,0.003371955041432839
2017-12-05,120.32,120.510002,120.61814243399616,119.720001,119.58969836529964,0,-0.007096880673378547,-0.0
2017-12-06,120.07,120.440002,120.58072705029016,119.870003,119.54958970496185,0,-0.0020777925531915153,-0.0
2017-12-07,118.489998,119.239998,119.5264545277207,118.099998,118.52346828231856,1,-0.013159007245773235,-0.0
2017-12-08,118.480003,118.919998,119.01806737630604,118.330002,118.01738603178198,0,-8.435311139087798e-05,-8.435311139087798e-05
2017-12-11,118.010002,118.540001,118.87418474085251,117.800003,117.8919595568596,1,-0.00396692258692799,-0.0
2017-12-12,118.150002,118.169998,118.13356829718292,117.400002,117.16906738148688,-1,0.001186340120560292,0.001186340120560292
2017-12-13,119.169998,119.349998,118.67772432480707,118.010002,117.70910470048324,-1,0.0086330595237738,-0.0086330595237738
2017-12-14,118.93,119.290001,119.56886330494422,118.709999,118.59853504286286,0,-0.0020139129313403448,0.0020139129313403448
2017-12-15,119.18,119.5,119.89376982725572,118.970001,118.90262262035075,0,0.0021020768519297572,0.0
2017-12-18,119.730003,119.989998,120.12385918449526,119.599998,119.12102224838344,0,0.004614893438496415,0.0
2017-12-19,119.82,119.900002,120.15910808210516,119.529999,119.1540986736548,0,0.0007516662302262667,0.0
2017-12-20,120.139999,120.360001,120.48841976799456,119.809998,119.46234968348364,0,0.0026706643298282096,0.0
2017-12-21,120.309998,120.449997,120.58673053658904,120.0,119.54782889271968,0,0.0014150075030381348,0.0
2017-12-22,120.940002,121.139999,121.1852424407597,120.57,120.1529547074941,0,0.005236505780675138,0.0
2017-12-26,121.769997,121.870003,122.05671482902324,121.510002,121.02582626749587,0,0.006862865770417281,0.0
2017-12-27,122.230003,122.339996,122.496803208334,121.879997,121.46890445821728,0,0.003777662899999923,0.0
2017-12-28,122.849998,122.919998,123.33204372390408,122.559998,122.28681832845862,0,0.005072363452367723,0.0
2017-12-29,123.650002,124.089996,124.2173218379071,123.459999,123.15781458465668,0,0.006512039178055096,0.0
2018-01-02,125.150002,125.18,125.17545295801216,124.389999,124.10496158365432,-1,0.012131014765369708,0.0
2018-01-03,124.82,125.089996,125.55551659167192,124.099998,124.4887737127231,1,-0.0026368517357275856,0.0026368517357275856
2018-01-04,125.459999,125.849998,125.4296546047946,124.739998,124.34298801194248,-1,0.0051273754206055955,0.0051273754206055955
2018-01-05,125.330002,125.480003,125.47982210125603,124.830002,124.39289089593142,-1,-0.0010361629287116703,0.0010361629287116703
2018-01-08,125.309998,125.32,125.75481984365324,124.900002,124.66147859169676,0,-0.0001596106253951568,0.0001596106253951568
2018-01-09,124.730003,124.860001,125.04367500399228,124.230003,123.95832683437156,0,-0.00462848144008432,-0.0
2018-01-10,125.029999,125.309998,125.73954523180092,124.720001,124.63871705156622,0,0.002405163094560292,0.0
2018-01-11,125.440002,125.660004,125.91559131192268,125.25,124.82187734858483,0,0.003279237009351732,0.0
2018-01-12,126.959999,127.129997,126.54428255167888,125.809998,125.44897783004252,-1,0.012117322829761967,0.0
2018-01-16,127.169998,127.18,127.12163485389232,126.400002,126.02456504523472,-1,0.0016540564087434984,-0.0016540564087434984
2018-01-17,126.139999,127.220001,127.31381379503208,125.900002,126.19707127887536,1,-0.00809938677517319,0.00809938677517319
2018-01-18,125.860001,126.519997,126.707387313489,125.800003,125.57640017071284,0,-0.0022197399890577785,-0.0022197399890577785
2018-01-19,126.419998,126.730003,127.148855734193,126.410004,126.01038197239816,0,0.004449364337761441,0.0
2018-01-22,126.650002,126.75,127.0502515540672,126.279999,125.93516879158388,0,0.0018193640534625022,0.0
2018-01-23,127.279999,127.349998,127.0707595790741,126.339996,125.95768840739036,-1,0.004974314962900683,0.0
2018-01-24,128.830002,129.259995,128.94232861766963,128.229996,127.80540460203451,-1,0.012177899215728427,-0.012177899215728427
2018-01-25,127.970001,129.509995,129.2092766514038,127.360001,128.0864374598751,0,-0.00667547144802505,0.00667547144802505
2018-01-26,128.070007,128.520004,128.79947120464794,127.970001,127.65469071008036,0,0.0007814800282763823,0.0
2018-01-29,127.349998,127.629997,128.1519220103095,126.919998,127.01129605674387,1,-0.005621995476271069,-0.0
2018-01-30,126.800003,127.919998,128.48756064352935,126.739998,127.34104889417816,1,-0.0043187672448962156,-0.0043187672448962156
2018-01-31,127.650002,127.849998,128.0171296475319,126.400002,126.87627875097536,1,0.006703461986511172,0.006703461986511172
2018-02-01,128.070007,128.149994,127.71839294201948,127.080002,126.6032863917234,-1,0.00329028588656044,0.00329028588656044
2018-02-02,126.389999,126.849998,127.34874396059377,125.959999,126.24155555307266,1,-0.013117887937649564,0.013117887937649564
2018-02-05,126.709999,127.309998,127.41083760322635,126.440002,126.26280733698856,0,0.0025318458939143085,0.0025318458939143085
2018-02-06,125.379997,126.550003,127.1083368690598,125.220001,125.97042844621878,1,-0.010496424990106723,-0.0
2018-02-07,124.790001,125.769997,126.03883841546045,124.410004,124.91804636694786,1,-0.004705662897726781,-0.004705662897726781
2018-02-08,124.980003,125.440002,125.46829222574031,124.510002,124.38360215496806,0,0.0015225739119915094,0.0015225739119915094
2018-02-09,124.769997,125.139999,125.16829234910271,124.389999,124.1097467408198,0,-0.0016803168103619592,-0.0
2018-02-12,125.370003,125.82,125.71087669839672,125.110001,124.6454206683362,-1,0.004808896484945757,0.0
2018-02-13,126.080002,126.18,126.1791267479941,125.519997,125.1125887993164,-1,0.005663228707109447,-0.005663228707109447
2018-02-14,128.229996,128.589996,126.97567151849164,126.290001,125.90006559978254,-1,0.017052617115282054,-0.017052617115282054
2018-02-15,128.380005,128.570007,128.93433613843536,127.940002,127.83379082597604,0,0.0011698432869016173,-0.0011698432869016173
2018-02-16,127.959999,128.699997,128.82535486696923,127.57,127.700825100701,1,-0.0032715842315165222,-0.0
2018-02-20,126.239998,127.400002,127.84336973603206,126.040001,126.71421087315495,1,-0.013441708451404355,-0.013441708451404355
2018-02-21,125.660004,126.760002,126.95231790101356,125.440002,125.8137236993963,1,-0.004594375864929945,-0.004594375864929945
2018-02-22,126.300003,126.370003,126.49443300112986,125.879997,125.37312674654274,0,0.005093100267607786,0.005093100267607786
2018-02-23,126.139999,126.300003,126.59386898947685,125.849998,125.49925992821396,0,-0.0012668566603279974,-0.0
2018-02-26,126.449997,126.620003,126.98844965857492,126.18,125.8838036603442,0,0.002457570972392187,0.0
2018-02-27,125.129997,126.150002,126.59791477506876,124.589996,125.49343706471916,1,-0.01043890890721011,-0.0
2018-02-28,125.0,125.459999,125.65199080533743,124.809998,124.53673546105296,0,-0.0010388955735370908,-0.0010388955735370908
2018-03-01,124.720001,125.309998,124.70444593368536,123.580002,123.61104230274084,0,-0.002239992000000024,-0.0
2018-03-02,125.389999,125.690002,126.21537490151005,124.970001,125.1256171154022,1,0.005372017275721452,0.0
2018-03-05,125.18,125.480003,125.85468754845272,124.959999,124.78869118246678,0,-0.001674766741165623,-0.001674766741165623
2018-03-06,126.529999,126.959999,126.72300182100938,126.129997,125.63678855695984,-1,0.01078446237418107,0.0
2018-03-07,125.720001,126.290001,126.72730744142814,125.419998,125.64188013257824,1,-0.006401628122987724,0.006401628122987724
2018-03-08,125.419998,125.699997,126.22306920512165,125.129997,125.12778672123132,0,-0.0023862790137902934,-0.0023862790137902934
2018-03-09,125.540001,125.690002,125.49399685065497,124.779999,124.39309249901596,-1,0.000956809136609893,0.0
2018-03-12,125.540001,125.57,125.58692618788356,124.839996,124.49135965886454,0,0.0,-0.0
2018-03-13,125.779999,125.989998,126.22081596400083,125.050003,125.1082519543428,1,0.0019117253312750382,0.0
2018-03-14,125.699997,125.760002,126.02896936279537,125.339996,124.9244564417365,0,-0.0006360470713631106,-0.0006360470713631106
2018-03-15,124.900002,125.209999,125.66170475732,124.720001,124.56532978425145,0,-0.006364319960962206,-0.0
2018-03-16,124.599998,124.870003,125.40017826924068,124.209999,124.2934268706733,1,-0.0024019535243882117,-0.0
2018-03-19,124.870003,125.160004,125.12250097780276,124.419998,124.02274934183072,-1,0.0021669743525998264,0.0021669743525998264
2018-03-20,124.309998,124.550003,124.94170229526006,123.959999,123.861276726612,0,-0.0044847039845110626,0.0044847039845110626
2018-03-21,126.480003,126.760002,125.93094504051886,125.029999,124.85976383007716,-1,0.017456399605122686,0.0
2018-03-22,125.980003,126.339996,126.5896997587748,125.639999,125.51293614589667,0,-0.003953194087131684,0.003953194087131684
2018-03-23,127.610001,128.059998,128.3528087724265,127.610001,127.22944341179414,0,0.01293854549281126,0.0
2018-03-26,128.279999,128.580002,128.56320560109836,128.009995,127.45074929167724,-1,0.005250356513985199,0.0
2018-03-27,127.489998,127.620003,127.73648136798244,127.050003,126.65303821737648,0,-0.006158411335815517,0.006158411335815517
2018-03-28,125.730003,126.610001,127.04106831556956,125.510002,125.94095811795012,1,-0.013804965311867035,-0.0
2018-03-29,125.790001,125.809998,126.01044643648808,125.309998,124.89721086342372,0,0.0004771971571495559,0.0004771971571495559
2018-04-02,127.260002,127.540001,127.21746246011486,126.379997,126.10741807356604,-1,0.011686151429476377,0.0
2018-04-03,126.300003,126.589996,127.04196041746115,126.010002,125.96787728479046,0,-0.0075436035275247,0.0075436035275247
2018-04-04,126.449997,127.529999,128.04784399598458,126.32,126.93085085494003,1,0.001187600921909615,0.0
2018-04-05,125.800003,126.080002,125.9871597638081,125.43,124.88624632320251,-1,-0.0051403243607826,-0.0051403243607826
2018-04-06,126.389999,126.599998,127.13654417017588,126.129997,126.0135333906396,0,0.004689952193403402,-0.004689952193403402
2018-04-09,126.82,126.860001,126.98785665208634,126.230003,125.87191035419625,0,0.0034021758319657813,0.0
2018-04-10,127.120003,127.309998,127.55176928437616,126.669998,126.43986206557574,0,0.0023655811386216197,0.0
2018-04-11,128.110001,129.470001,128.63374466275374,127.779999,127.49758436145628,-1,0.007787901011928167,0.0
2018-04-12,126.620003,127.339996,127.77445907917964,126.470001,126.65529765289632,1,-0.011630614225036306,0.011630614225036306
2018-04-13,127.449997,127.75,127.64133178879386,127.029999,126.50401148128608,-1,0.006554999054928068,0.006554999054928068
2018-04-16,127.629997,128.050003,128.28940063597054,127.57,127.17321714690168,0,0.0014123185895407175,-0.0014123185895407175
2018-04-17,127.75,127.779999,127.53994268133336,127.0,126.45001193469176,-1,0.0009402413446737423,0.0
2018-04-18,127.849998,128.539993,128.8711860257163,127.75,127.75500490889333,1,0.0007827632093933001,-0.0007827632093933001
2018-04-19,127.599998,127.879997,128.34412965404195,127.129997,127.23651107098654,1,-0.0019554165343045327,-0.0019554165343045327
2018-04-20,126.629997,126.970001,127.23078777908935,126.550003,126.13650556544664,0,-0.007601888833885351,-0.007601888833885351
2018-04-23,125.620003,125.760002,126.18814123728984,125.339996,125.0822086450809,0,-0.007975945857441658,-0.0
2018-04-24,126.230003,126.339996,126.36134573504248,125.669998,125.24035251101267,0,0.004855914547303497,0.0
2018-04-25,125.410004,125.510002,125.76149804729384,125.059998,124.68145347894772,0,-0.006496070510273233,-0.0
2018-04-26,124.970001,125.57,126.07484426828724,124.690002,125.00360262747678,1,-0.0035085159553938094,-0.0
2018-04-27,125.5,125.620003,125.7291803568637,125.169998,124.66433206525991,0,0.004241009808426011,0.004241009808426011
2018-04-30,124.589996,125.199997,124.91191227296576,124.190002,123.87628492535028,-1,-0.0072510278884462265,-0.0
2018-05-01,123.709999,123.980003,124.42375083603842,123.389999,123.38365542968415,0,-0.007063143336163202,0.007063143336163202
2018-05-02,123.650002,124.540001,124.43640300299371,123.580002,123.3890040661352,-1,-0.00048498100788119114,-0.0
2018-05-03,124.279999,124.760002,125.1724663832008,124.239998,124.12820101470886,0,0.005095001939425803,-0.005095001939425803
2018-05-04,124.540001,124.650002,124.57741370425236,124.0,123.5553982169249,-1,0.0020920663187324884,0.0
2018-05-07,124.57,124.699997,124.9962934427938,124.300003,123.96129174489316,0,0.00024087843069775516,-0.00024087843069775516
2018-05-08,124.589996,124.949997,124.6458733068158,123.790001,123.60641379137408,-1,0.0001605201894516739,0.0
2018-05-09,124.330002,124.870003,124.9712583095551,124.239998,123.91742068666488,0,-0.0020867967601508886,0.0020867967601508886
2018-05-10,125.18,125.370003,125.74963179488832,124.75,124.67385174487144,0,0.006836628217861795,0.0
2018-05-11,125.0,125.589996,126.08018557758004,124.940002,125.00501829738243,1,-0.001437929381690406,-0.0
2018-05-14,124.489998,125.209999,125.68374430020532,124.440002,124.59195112000408,1,-0.004080015999999964,-0.004080015999999964
2018-05-15,122.480003,122.82,123.35828356934266,122.129997,122.28370589067497,1,-0.0161458352662196,-0.0161458352662196
2018-05-16,122.290001,122.610001,122.9659917951305,122.029999,121.8717451891877,0,-0.001551289968534597,-0.001551289968534597
2018-05-17,122.360001,122.43,122.77566063530814,122.040001,121.71661443361856,0,0.0005724098407684508,0.0
2018-05-18,122.410004,122.650002,122.55309397257491,122.010002,121.53035969197845,-1,0.00040865478580709436,0.0
2018-05-21,122.480003,122.529999,122.66188079077946,121.970001,121.64409181264644,0,0.0005718405172179253,-0.0005718405172179253
2018-05-22,122.410004,122.739998,123.20428070471756,122.339996,122.1795284320122,0,-0.0005715137025266159,-0.0
2018-05-23,122.540001,122.739998,122.63784392630656,122.110001,121.6193649426784,-1,0.0010619801956710528,0.0
2018-05-24,123.589996,123.82,123.60910551368237,123.080002,122.57691972808428,-1,0.008568589778287894,-0.008568589778287894
2018-05-25,123.209999,123.699997,124.1489438052291,123.209999,123.11663710788196,0,-0.003074658243374384,0.003074658243374384
2018-05-29,123.190002,123.639999,123.34670742605272,122.660004,122.30329558426752,-1,-0.00016230013929297016,-0.0
2018-05-30,123.370003,123.610001,123.7117685355643,123.169998,122.63505913008566,0,0.0014611656553100705,-0.0014611656553100705
2018-05-31,123.099998,123.779999,123.78524517805576,123.099998,122.7211348522725,0,-0.002188579017867065,-0.0
2018-06-01,122.489998,123.089996,123.09948990470332,122.440002,122.05685615191751,0,-0.004955320957844345,-0.0
2018-06-04,122.370003,122.93,123.38789661164375,122.370003,122.33258449132892,0,-0.0009796310062801794,-0.0
2018-06-05,122.849998,123.230003,123.07388430088996,122.279999,122.02213469014627,-1,0.003922489076019664,0.0
2018-06-06,122.919998,123.349998,123.59452495298342,122.629997,122.5428547273593,0,0.0005698005790770733,-0.0005698005790770733
2018-06-07,122.860001,123.150002,123.47503138680555,122.690002,122.41666299625368,0,-0.0004880979578278932,-0.0
2018-06-08,123.010002,123.120003,123.61030835085538,122.910004,122.53794114309052,0,0.00122090996890023,0.0
2018-06-11,123.230003,123.419998,123.62100685032118,123.019997,122.56227745863424,0,0.001788480582253671,0.0
2018-06-12,122.82,123.18,123.46780133216808,122.639999,122.41450336066976,0,-0.003327136168291722,-0.0
2018-06-13,123.190002,123.339996,123.37187736264563,122.470001,122.30946872888276,0,0.003012554958475855,0.0
2018-06-14,123.379997,123.860001,124.16330219953062,123.32,123.08655117879928,0,0.00154229236882375,0.0
2018-06-15,121.339996,122.199997,122.69192823522934,120.830002,121.64031718010204,1,-0.016534292831924757,-0.0
2018-06-18,121.110001,121.440002,121.91827123751972,120.989998,120.8389039270196,0,-0.0018954591031963286,-0.0018954591031963286
2018-06-19,120.800003,121.029999,121.35265918536126,120.580002,120.3077472850125,0,-0.0025596399755623,-0.0
2018-06-20,120.260002,120.809998,121.2985873399096,120.160004,120.28591817461346,1,-0.004470206842627333,-0.0
2018-06-21,120.050003,120.32,120.4209622918718,119.82,119.42442353129164,0,-0.001746208186492404,-0.001746208186492404
2018-06-22,120.339996,120.400002,120.71295990869524,120.099998,119.71741708181408,0,0.0024156017722047896,0.0
